frame_index,timestep,tic1,tic2
972,48600,-0.474209557315558,1.1864591343982127
973,48650,-0.5150324066700039,1.1396273870983031
974,48700,-0.4991497621497029,1.1094813531043448
975,48750,-0.47247106328047456,1.0693745118743803
976,48800,-0.5051007924966838,1.1179955671058275
977,48850,-0.5050679475263914,1.0644531803006851
978,48900,-0.5624679371722072,1.0861249213607636
979,48950,-0.49244646988129187,1.1160227518101382
980,49000,-0.46932240258723223,1.0177599890013849
981,49050,-0.5317526433539673,1.073090089539415
982,49100,-0.5534521998486885,1.1949915734549206
983,49150,-0.5893479664720264,1.2609588030145211
984,49200,-0.5319853915187464,1.2063433944850528
985,49250,-0.49711342631768357,1.1818779021252273
986,49300,-0.5020265583184895,1.188472452222629
987,49350,-0.5355665496987263,1.1555243662607009
988,49400,-0.4987992398362395,1.0585885642567254
989,49450,-0.5193488316201094,1.0424271682723634
990,49500,-0.5012183358736071,1.050202539297244
991,49550,-0.5303813253281946,1.0983956503382108
992,49600,-0.5374703757946796,1.0406452037268616
993,49650,-0.5842295730799263,1.1282365021681586
994,49700,-0.6196707015733868,1.2372209484092802
995,49750,-0.5618724638003261,1.1937372053062023
996,49800,-0.5044966898917312,1.260542341254863
997,49850,-0.5552849071213976,1.188846607671775
998,49900,-0.5231853219211025,1.1633072422937283
999,49950,-0.4788435413023927,1.1925623855020406
1000,50000,-0.42944406262466867,1.232545563890696
1001,50050,-0.4347587505362791,1.1856064247017009
1002,50100,-0.5071254727458945,1.1525887819016998
1003,50150,-0.5575128167200628,1.2258375539207098
1004,50200,-0.5074171652513367,1.2242263185087447
1005,50250,-0.44755099398136966,1.1859621655097252
1006,50300,-0.4131121690655908,1.0645231485548132
1007,50350,-0.4584864382670841,1.0324575942822813
1008,50400,-0.5037115467787461,1.0197863713667288
1009,50450,-0.5697522865960847,1.08381569210356
1010,50500,-0.633108122494866,1.200329158337782
1011,50550,-0.5654281162877197,1.216892398949836
1012,50600,-0.5674410411246247,1.1041852402184378
1013,50650,-0.5877765812554444,1.1519750550886123
1014,50700,-0.5519892984387416,1.1435253540780161
1015,50750,-0.5224898806417779,1.2109678653416696
1016,50800,-0.5047653560741392,1.1877293981373114
1017,50850,-0.45466030692518233,1.0575865686346886
1018,50900,-0.461602999782439,1.1346944148875306
1019,50950,-0.451712073625376,1.1685072746960505
1020,51000,-0.4772872006191926,1.1466014928030586
1021,51050,-0.5347745613648744,1.172974784534292
1022,51100,-0.4702886641732207,1.064814944436454
1023,51150,-0.4535720586274441,1.0115546547070389
1024,51200,-0.47987680894864343,1.0098601552162705
1025,51250,-0.4568394425587278,0.98834925253662
1026,51300,-0.4688091814446843,1.014894582608046
1027,51350,-0.5009297372952343,0.986186108690526
1028,51400,-0.4630624753884432,0.9144260954661402
1029,51450,-0.4388385853680439,0.9333418392420348
1030,51500,-0.499638456509492,0.9430036174017087
1031,51550,-0.4799405028667994,0.9705746494087955
1032,51600,-0.502649794488895,0.9901325439346148
1033,51650,-0.47908930073058487,0.9953913297385347
1034,51700,-0.519502482219119,1.218014090884028
1035,51750,-0.5262883791387052,1.1740318375953667
1036,51800,-0.5046083955078775,1.0734208559840506
1037,51850,-0.5272411955410018,1.0552024843740806
1038,51900,-0.5571553399160508,1.0879116859724776
1039,51950,-0.5775107637435392,1.1185595549524687
1040,52000,-0.5048632066521268,1.113404576407885
1041,52050,-0.4846571876745533,1.0542165398998389
1042,52100,-0.49121110820497305,1.0935187577351442
1043,52150,-0.5091631998138852,1.167639855865005
1044,52200,-0.5094074934457918,1.2371765261433967
1045,52250,-0.536538561284408,1.2702006421352936
1046,52300,-0.527718891574686,1.2112722437063994
1047,52350,-0.4562890492374813,1.1480023343473846
1048,52400,-0.4664280555755047,1.2408072492220736
1049,52450,-0.4268912589739658,1.204733276103425
1050,52500,-0.41662606343894787,1.182713763606702
1051,52550,-0.45603089295505983,1.1674042401985079
1052,52600,-0.44377904279938385,1.2177842857366357
1053,52650,-0.4679916813021511,1.1861469285989332
1054,52700,-0.45056240932691777,1.154054732627433
1055,52750,-0.4605677174390943,1.056865610496244
1056,52800,-0.4283900123917834,1.0422585313450368
1057,52850,-0.4724035621060196,1.0593718690707226
1058,52900,-0.44343415554374066,1.1003686499892122
1059,52950,-0.4901659840364036,1.1461886103619277
1060,53000,-0.48219317674495915,1.1899315944684228
1061,53050,-0.4693297433469865,1.1368000234547426
1062,53100,-0.5087459027386803,1.169450829096974
1063,53150,-0.5108905164050339,1.2026447117948145
1064,53200,-0.49138321028042836,1.2305226708018375
1065,53250,-0.48787082978982665,1.2340831067316533
1066,53300,-0.516457675757306,1.2272789293839967
1067,53350,-0.5160048807283484,1.226675448311899
1068,53400,-0.487751334896609,1.2700475075146989
1069,53450,-0.48533061029939645,1.2684656148898663
1070,53500,-0.47450059264176514,1.1960733240913004
1071,53550,-0.5121664775370345,1.2717490236729276
1072,53600,-0.4851331571031259,1.257463226307503
1073,53650,-0.44630489768087295,1.1483517615682743
1074,53700,-0.4364001676438424,1.2607354911300817
1075,53750,-0.5127738172303223,1.2582353687700913
1076,53800,-0.4879079895774101,1.169620474447684
1077,53850,-0.4701586031278147,1.1294863893755254
1078,53900,-0.45391708526745705,1.1193760547688667
1079,53950,-0.46862376407956974,1.1403784190177584
1080,54000,-0.510390272395447,1.134294149924362
1081,54050,-0.46371917861581735,1.0993970108183444
1082,54100,-0.4426016115882414,1.0211408088884308
1083,54150,-0.44838284667318284,0.984545270616514
1084,54200,-0.4963261733336293,1.022006250349712
1085,54250,-0.44199176076689656,1.1544012213716108
1086,54300,-0.42105426750789193,1.1618388610293162
1087,54350,-0.45449263939495815,1.2284334412047613
1088,54400,-0.5117454937666174,1.1860274613708324
1089,54450,-0.5458944778273576,1.2050554069773618
1090,54500,-0.5949648284564832,1.26768216876381
1091,54550,-0.5834005120711545,1.2569823911018239
1092,54600,-0.49793676976779877,1.2115745574416759
1093,54650,-0.46081223606672134,1.1555034070536168
1094,54700,-0.39970142023561717,1.1661454595346428
1095,54750,-0.4635129426822205,1.1007223551316465
1096,54800,-0.48284218777657406,1.060076973226829
1097,54850,-0.474578933351893,0.9777315568888704
1098,54900,-0.44963791867292435,1.0409849751944114
1099,54950,-0.4142840917715893,1.1227057604810509
1100,55000,-0.3846489224751832,1.1092077992259504
1101,55050,-0.38641143354792773,1.113540346069942
1102,55100,-0.3878048333950381,1.1870010582240635
1103,55150,-0.3667957621948963,1.0729033670145036
1104,55200,-0.3835096423150027,1.1248976012560306
1105,55250,-0.46087251124163564,1.0716618702090361
1106,55300,-0.3923444158448097,0.9674260156979716
1107,55350,-0.4017886216926176,0.945142622195124
1108,55400,-0.4003699717231575,1.0124676459505433
1109,55450,-0.4215093067521419,1.07171451854891
1110,55500,-0.45800263791719475,1.0485947623474023
1111,55550,-0.37102542427524904,1.0336406279675778
1112,55600,-0.3873083896899666,1.0380399776955518
1113,55650,-0.4110511060856892,1.1565022108890506
1114,55700,-0.4488234661480839,1.1500557730389502
1115,55750,-0.47412698404526016,1.1461988290677392
1116,55800,-0.4478488400146111,1.1783521892473874
1117,55850,-0.39841526727843574,1.0557019429830912
1118,55900,-0.404033928861492,1.0078362641621348
1119,55950,-0.41344275471771347,0.9880906254386603
1120,56000,-0.4125312789801125,1.1404759438183592
1121,56050,-0.4277184205362582,1.0508533886602573
1122,56100,-0.443724973813845,1.028038721886756
1123,56150,-0.44374459546495043,1.1073226529575326
1124,56200,-0.4614410050712975,1.1683577251470922
1125,56250,-0.49799051941887246,1.170824223625476
1126,56300,-0.48400148746944655,1.1641070433610825
1127,56350,-0.4152921958400079,1.2146375522164128
1128,56400,-0.41515534255427533,1.2015250604986463
1129,56450,-0.44643341508888584,1.2141002334675797
1130,56500,-0.48324834876015477,1.2118628159511726
1131,56550,-0.46579429676425316,1.1013990736041608
1132,56600,-0.46401340919003586,1.1721686175631132
1133,56650,-0.4052434840180227,1.0608615118392664
1134,56700,-0.4700267630476326,1.0756747448306012
1135,56750,-0.4458165395739758,1.1017576090436323
1136,56800,-0.39176879763094596,0.998466074802149
1137,56850,-0.38491830890669904,1.0086937881008406
1138,56900,-0.4068704416402523,0.9922155606738986
1139,56950,-0.3414523763041631,0.9728761729969584
1140,57000,-0.37413065781748694,1.0187551385908868
1141,57050,-0.36588936354947044,1.0707209970247948
1142,57100,-0.34772256346766983,1.1605416534100688
1143,57150,-0.34260631929269375,1.0306119266833424
1144,57200,-0.35057225502600137,0.9542488213729979
1145,57250,-0.3372765541768971,1.0299835828852153
1146,57300,-0.42344809606556294,1.0625170011134062
1147,57350,-0.4828065340774936,1.0801007105140432
1148,57400,-0.4614598813882416,1.166417846061937
1149,57450,-0.44136955051967186,1.1614738280790904
1150,57500,-0.452148980694063,1.1602695750775551
1151,57550,-0.5090564934430541,1.1684198729789457
1152,57600,-0.5156751005671479,1.189694811527605
1153,57650,-0.4419758771826874,1.2409259583656271
1154,57700,-0.44317094317057437,1.2793437659548268
1155,57750,-0.4626243512490868,1.266906792623486
1156,57800,-0.4891331298533378,1.2118676253966125
1157,57850,-0.5254787722114883,1.2107264279705965
1158,57900,-0.46557260601386763,1.2843848904959596
1159,57950,-0.4402050093871096,1.188417076760693
1160,58000,-0.4531734211082301,1.2454661580287618
1161,58050,-0.45171631745349883,1.2038823516643977
1162,58100,-0.40146487303122264,1.2271191561715036
1163,58150,-0.3393584610324697,1.1781080867203064
1164,58200,-0.3609485821706157,1.2362898111491558
1165,58250,-0.3347044441332768,1.181317297801847
1166,58300,-0.4524146249022055,1.158685816998627
1167,58350,-0.35597054717716486,1.1877317834684782
1168,58400,-0.3784549588018167,1.2520635217795382
1169,58450,-0.41299225712950466,1.249871552822257
1170,58500,-0.34675956408084185,1.1510232656676167
1171,58550,-0.411332929989935,1.1940444116125648
1172,58600,-0.4466033339111296,1.2259941112758568
1173,58650,-0.38365347349598783,1.1682095826423333
1174,58700,-0.4309519319641093,1.3054446007729401
1175,58750,-0.47915209860323515,1.3381942761369756
1176,58800,-0.43541434572962323,1.2850626318406633
1177,58850,-0.3826821654813811,1.1602508480328877
1178,58900,-0.320000049572687,1.094110065114785
1179,58950,-0.32694307971777997,1.1150817554447554
1180,59000,-0.3396739725396757,1.063373273945228
1181,59050,-0.35990711943461073,1.1713445225554273
1182,59100,-0.32413007183159454,1.170188288872006
1183,59150,-0.3390257385881138,1.0806181504818293
1184,59200,-0.35833336229037005,1.0951047583153184
1185,59250,-0.27840298193055785,1.151718032292022
1186,59300,-0.2660154941172202,1.0399166389730663
1187,59350,-0.32279806243836323,1.1221351622935687
1188,59400,-0.307627053492007,1.119380871109026
1189,59450,-0.2658565232001453,1.1118009988537485
1190,59500,-0.29143202818883074,1.1084024229861158
1191,59550,-0.19159719086704732,1.042446586675543
1192,59600,-0.20511715161433178,1.0883515634434777
1193,59650,-0.21121613220086083,1.0104132748852652
1194,59700,-0.21408113800965423,0.9868329338166602
1195,59750,-0.2019626212540574,1.051070359774174
1196,59800,-0.229550447123704,1.034360941305916
1197,59850,-0.2524707820386461,1.0649319896848648
1198,59900,-0.2805050631888968,1.112473904732388
1199,59950,-0.3151833388535907,1.1593407264739617
1200,60000,-0.29167490954228054,1.1137972668387799
1201,60050,-0.3121772601515029,1.1210828216741509
1202,60100,-0.31040473448365585,1.195927125761252
1203,60150,-0.22148491671924309,1.162867941296992
1204,60200,-0.25691120262067413,1.1524784656412776
1205,60250,-0.27202837636697047,1.2903341942490543
1206,60300,-0.2726618187622267,1.3365407441818764
1207,60350,-0.3805975358100357,1.3834562913961792
1208,60400,-0.3224396156229593,1.3418358594122364
1209,60450,-0.3938090185556276,1.350419833751566
1210,60500,-0.3245757578704349,1.2828452046425536
1211,60550,-0.32684512224749057,1.273520869522958
1212,60600,-0.34209933792007635,1.2439773330066703
1213,60650,-0.31480638785687654,1.2194045490599985
1214,60700,-0.26390778300745876,1.1151801909433308
1215,60750,-0.2610778902264615,1.1246903266957045
1216,60800,-0.2763128572491691,1.1401743506275521
1217,60850,-0.3740174208570204,1.2053136187031395
1218,60900,-0.32407571546519603,1.177094022702796
1219,60950,-0.2918810936783292,1.061473062639513
1220,61000,-0.3151590187350681,1.0822129365184447
1221,61050,-0.32967782323215666,1.1236354927768706
1222,61100,-0.3757724845374199,1.0513066697948452
1223,61150,-0.3891607111362563,1.21395992620608
1224,61200,-0.3604009118882815,1.174031743453991
1225,61250,-0.2880885069829532,1.097024173114602
1226,61300,-0.29079263520038207,1.1493702405071704
1227,61350,-0.2867397765243289,1.189622658786606
1228,61400,-0.2673472953961748,1.195542886692528
1229,61450,-0.21451382293356555,1.1480009160247886
1230,61500,-0.16730248096294106,1.0765205450740059
1231,61550,-0.13288868998499923,1.0540308919952828
1232,61600,-0.19151166203299846,1.1563726587242527
1233,61650,-0.1928604493254442,1.072324158401942
1234,61700,-0.2701812815468189,1.2016169963310621
1235,61750,-0.27573194333093554,1.1412265338521486
1236,61800,-0.2305323960520402,1.1097008804745716
1237,61850,-0.21687982913196865,1.034790055451605
1238,61900,-0.20230604449768821,1.041708555042257
1239,61950,-0.24370820863929546,1.0820175917757002
1240,62000,-0.25845284369392363,1.0260067955461742
1241,62050,-0.284631383437673,1.148809913453957
1242,62100,-0.32329947061589864,1.2355190639192528
1243,62150,-0.28968957975159737,1.1622625929331036
1244,62200,-0.2928851233464058,1.1246940440388178
1245,62250,-0.3202072014288741,1.313863747817965
1246,62300,-0.3447503651990862,1.1963668386703492
1247,62350,-0.27748787685335813,1.1554648903573117
1248,62400,-0.32302776966913704,1.2185116338113553
1249,62450,-0.23151394229916808,1.2193228498761692
1250,62500,-0.27047273576218134,1.2295581910743867
1251,62550,-0.23415092398600515,1.1905480656250484
1252,62600,-0.20932040942025995,1.1784943362324587
1253,62650,-0.20545200754181442,1.1301767982276416
1254,62700,-0.22505556887537354,1.146156294698113
1255,62750,-0.27312536552986355,1.169894194039954
1256,62800,-0.2651622792325115,1.0461884671382378
1257,62850,-0.3243944278189378,1.2482779816847795
1258,62900,-0.3401901951575494,1.2413150863345748
1259,62950,-0.30152578353756787,1.225006257758222
1260,63000,-0.3342808666493646,1.1650431186578796
1261,63050,-0.3094563837589984,1.1149665832988167
1262,63100,-0.37198346581223296,1.2403412820185322
1263,63150,-0.3022227074957362,1.187750961051907
1264,63200,-0.2905243055532908,1.2171074821277095
1265,63250,-0.3201351592648802,1.229762511607722
1266,63300,-0.3151084393225527,1.2695809089333951
1267,63350,-0.2924353915120291,1.2519368787802427
1268,63400,-0.31300802021580754,1.2016047173885875
1269,63450,-0.265590394351941,1.168432773934201
1270,63500,-0.3186594791421094,1.1934896380426108
1271,63550,-0.32251725194520153,1.1734466625946836
1272,63600,-0.3582291034757415,1.0498486327784613
1273,63650,-0.38741257392619194,1.2021513899667866
1274,63700,-0.36032288733074375,1.2605232826102484
1275,63750,-0.34714659566637296,1.3009397751154355
1276,63800,-0.3473174372781287,1.310378293574617
1277,63850,-0.34620862533733154,1.2879996259459552
1278,63900,-0.3780283095660794,1.3167295735831606
1279,63950,-0.321285985769121,1.2488258082612904
1280,64000,-0.28834180833591505,1.160135065651077
1281,64050,-0.31448731961620624,1.1160599217472331
1282,64100,-0.28713773776037865,1.1180307327739083
1283,64150,-0.28902172807432647,1.1789534123615708
1284,64200,-0.2360117836938274,1.1743832907090586
1285,64250,-0.28690187645913845,1.21575590865242
1286,64300,-0.26755802401519574,1.2123193402968402
1287,64350,-0.3093028304199166,1.1847267543159905
1288,64400,-0.2663357122747176,1.1864083966540155
1289,64450,-0.28317982202221076,1.2664962727475961
1290,64500,-0.23760097981580536,1.1404187251960438
1291,64550,-0.23497692615963028,1.1533675875890455
1292,64600,-0.26805967959827365,1.1364028055893818
1293,64650,-0.2791975877827477,1.1896410085270925
1294,64700,-0.2743080796967223,1.1534301911414895
1295,64750,-0.31058494628436045,1.2963650658808366
1296,64800,-0.2878650452907019,1.2125635953969764
1297,64850,-0.3142717227745509,1.2375037261073205
1298,64900,-0.25151905132680574,1.1792724424464003
1299,64950,-0.2400566285835332,1.166700744026365
1300,65000,-0.2692716854592428,1.2090020696542367
1301,65050,-0.24441622452896128,1.1038297235789523
1302,65100,-0.2801205734418972,1.1192469381105643
1303,65150,-0.2786250784366871,1.1513444785013198
1304,65200,-0.23265043362798982,1.0721644976468199
1305,65250,-0.2674646154253157,1.1764721098028748
1306,65300,-0.22928276164072003,1.1432066821006455
1307,65350,-0.24723855651575377,1.1465270069626332
1308,65400,-0.31926227938004215,1.2272074593725137
1309,65450,-0.36625146559805866,1.2150826632441758
1310,65500,-0.3419179061798447,1.2491832598635744
1311,65550,-0.3615136850188022,1.2677981425367002
1312,65600,-0.36051663920508575,1.259367406035659
1313,65650,-0.28855751102617616,1.1692543783830829
1314,65700,-0.32419607490282004,1.2251592889094491
1315,65750,-0.32406797755609795,1.2252627735908685
1316,65800,-0.3421039491294459,1.1949182643837475
1317,65850,-0.3030406821304825,1.1471004257302837
1318,65900,-0.24003374115395,1.1430620775793814
1319,65950,-0.28113049014857633,1.0762425931651396
1320,66000,-0.3128453759463281,1.1486743273170135
1321,66050,-0.32428451968115557,1.1245176732125035
1322,66100,-0.31906805418546963,1.1427220149912396
1323,66150,-0.3065474797801064,1.1634942337551837
1324,66200,-0.29211873559359336,1.1839870474619647
1325,66250,-0.2683242761222553,1.1506139702177687
1326,66300,-0.2985147777014076,1.176992877252452
1327,66350,-0.34353237948977405,1.2019156679129235
1328,66400,-0.33409906034758735,1.1956829042280854
1329,66450,-0.3060880942953179,1.1389796063568967
1330,66500,-0.24314837565252043,1.1316728316385227
1331,66550,-0.2619730244422084,1.1240890459061497
1332,66600,-0.3121279224639468,1.2059764852434698
1333,66650,-0.321335529479945,1.1655310231736633
1334,66700,-0.3625143073919417,1.2543707544673675
1335,66750,-0.40573849348771757,1.2563826896846813
1336,66800,-0.3815204370531152,1.3754754986124667
1337,66850,-0.3192083581121344,1.2391273294003804
1338,66900,-0.2925620878794315,1.2400005144058461
1339,66950,-0.31818239776594,1.2186179399654342
1340,67000,-0.31878478225897283,1.2418241917565098
1341,67050,-0.32229311261168264,1.2253814777353433
1342,67100,-0.30719080954605005,1.1123256166444397
1343,67150,-0.3394772751883466,1.147279593248147
1344,67200,-0.32316516711572957,1.1510379702569633
1345,67250,-0.33649161775464137,1.1799444802504506
1346,67300,-0.3373358028720526,1.2474965226555863
1347,67350,-0.388193874540058,1.3827498994526812
1348,67400,-0.41814870336653526,1.410914220692799
1349,67450,-0.41277487189323253,1.4798583506750287
1350,67500,-0.38665749456957416,1.4436770887667199
1351,67550,-0.41810703626682033,1.388200806076712
1352,67600,-0.3718161932191837,1.3564520040116617
1353,67650,-0.36280997502525963,1.2850817217862074
1354,67700,-0.4149316747916545,1.2596051126267074
1355,67750,-0.4390276257868826,1.3025995858874941
1356,67800,-0.36820811830569383,1.2251258809411147
1357,67850,-0.38072163559130917,1.1944889255201312
1358,67900,-0.3503391846479572,1.1277921935642057
1359,67950,-0.362623579934325,1.1901792134245253
1360,68000,-0.31551857062630695,1.0803988879816764
1361,68050,-0.3397245051258021,1.1939082473127511
1362,68100,-0.303964348223016,1.214657098891738
1363,68150,-0.34097941794838,1.202595562142761
1364,68200,-0.31851944225605694,1.212237000710739
1365,68250,-0.33801907933310316,1.2841080373538014
1366,68300,-0.28523830976855646,1.2154838907148764
1367,68350,-0.37162752372365426,1.2971467313199436
1368,68400,-0.33893251290589377,1.2234897771326638
1369,68450,-0.3826312023652692,1.3278463903822513
1370,68500,-0.40854251583977136,1.362466466474291
1371,68550,-0.3775889280091755,1.2885539838007642
1372,68600,-0.4173421261732364,1.2699549577386748
1373,68650,-0.3826709780289795,1.2398260730623145
1374,68700,-0.3602200302852773,1.2152476812301602
1375,68750,-0.37360807675666213,1.1401885842737733
1376,68800,-0.37590561940052664,1.1371677196917185
1377,68850,-0.3556704237493404,1.1572641158149706
1378,68900,-0.3345998898369709,1.1082564416296614
1379,68950,-0.3261243533149693,1.2090422064920496
1380,69000,-0.35960457307974525,1.2186896921179218
1381,69050,-0.24630309345037452,1.1186498653124115
1382,69100,-0.22867342111969552,1.191219310754931
1383,69150,-0.26276025287175475,1.209227727945285
1384,69200,-0.2721954520656898,1.17540530454568
1385,69250,-0.2594860460104423,1.189233371313909
1386,69300,-0.3213208089821057,1.1615440892197564
1387,69350,-0.30121160063695157,1.2066979344071984
1388,69400,-0.30209610316068275,1.255509356178848
1389,69450,-0.31541998612140093,1.1709878767372832
1390,69500,-0.30538412170966994,1.2076697705775397
1391,69550,-0.2715285100416591,1.2511567507684198
1392,69600,-0.29552594378939345,1.231583884619606
1393,69650,-0.364756752657423,1.2890413976749175
1394,69700,-0.3205195654527165,1.2635161030970543
1395,69750,-0.3391922990742384,1.330659889255229
1396,69800,-0.2881978351331744,1.2777623526113009
1397,69850,-0.40649403655297295,1.2427462737306574
1398,69900,-0.3919691462717174,1.3331715293239919
1399,69950,-0.35874873158060033,1.212664848013457
1400,70000,-0.4295788865338258,1.3195938000615315
1401,70050,-0.3803880630699072,1.2392461986753098
1402,70100,-0.4302661645593656,1.2828946605276272
1403,70150,-0.42833355999717065,1.2890436178705358
1404,70200,-0.3373863441956732,1.2307272795913986
1405,70250,-0.3845199142916861,1.2818060084660199
1406,70300,-0.4476046201152514,1.349107689418061
1407,70350,-0.3866480026262935,1.2559938204774739
1408,70400,-0.3992376108764968,1.2456318439171432
1409,70450,-0.42433092885731516,1.3049992759880489
1410,70500,-0.3889759541681913,1.2149834777426916
1411,70550,-0.3747815566417839,1.2299332250707815
1412,70600,-0.44216186996995094,1.2633846929766797
1413,70650,-0.4438026095541117,1.4361173486243215
1414,70700,-0.4906621894135178,1.4523437189627895
1415,70750,-0.4675908958936123,1.4482614493182584
1416,70800,-0.43059750627146665,1.344794019262232
1417,70850,-0.4740479904487633,1.4069010110620577
1418,70900,-0.4483149876126199,1.3660280468234007
1419,70950,-0.4737149012673578,1.5344432314855725
1420,71000,-0.4946165342973869,1.4683267575147632
1421,71050,-0.40806212484779425,1.429711539399735
1422,71100,-0.40668955734813705,1.3886085172936808
1423,71150,-0.37979283176754736,1.3594260472842266
1424,71200,-0.46450978290772227,1.405928647213122
1425,71250,-0.48650992390875936,1.3452806038147858
1426,71300,-0.41609466443198617,1.3606854592199218
1427,71350,-0.43315314458790494,1.3880212960243372
1428,71400,-0.42349731461677154,1.3751513694609527
1429,71450,-0.469421785871071,1.5726632321548177
1430,71500,-0.4965047475102208,1.4605542755768712
1431,71550,-0.4506575094965812,1.5158032361770712
1432,71600,-0.3626007944223212,1.3129329952127455
1433,71650,-0.38300780994237105,1.3640996529944767
1434,71700,-0.4565028975381257,1.3421053973575507
1435,71750,-0.46326582354481477,1.4002068888306376
1436,71800,-0.3740498697194768,1.2863562459703735
1437,71850,-0.366712416803312,1.2643735817952677
1438,71900,-0.40402557025893343,1.272832349809233
1439,71950,-0.4160199237527331,1.2760669917463525
1440,72000,-0.42582467302194354,1.3250510574775483
1441,72050,-0.437219343002679,1.2891625526611816
1442,72100,-0.36319219254232954,1.306975944331306
1443,72150,-0.3684060101570471,1.2791226086913887
1444,72200,-0.3665925334083424,1.302499163430322
1445,72250,-0.3821081576983382,1.2270070724212143
1446,72300,-0.35756196808667245,1.376420761485461
1447,72350,-0.31032309236661276,1.284306156820797
1448,72400,-0.318749722896503,1.2906356375153214
1449,72450,-0.37225862214150374,1.3031724237715687
1450,72500,-0.4029288933836755,1.3755084033040001
1451,72550,-0.40318814643082723,1.370555750127141
1452,72600,-0.38495127426447795,1.4630183121925295
1453,72650,-0.46302447849863687,1.4642645733154893
1454,72700,-0.40727598315719404,1.3390082965176846
1455,72750,-0.4051941428667294,1.2696932144056932
1456,72800,-0.38947132326424,1.2673990608028691
1457,72850,-0.45659825903639767,1.2268347489641025
1458,72900,-0.46182242301597964,1.2505646267670791
1459,72950,-0.46368318123986435,1.303065333969243
1460,73000,-0.43420200639989404,1.3847684169962857
1461,73050,-0.42325146722965773,1.4210024916516375
1462,73100,-0.4058057000624011,1.3504364631430887
1463,73150,-0.34404065814972645,1.3721641938249411
1464,73200,-0.37063667710955217,1.3012356881131537
1465,73250,-0.33057120239641646,1.338862101271854
1466,73300,-0.31462728249683425,1.1795250364331478
1467,73350,-0.32078627567472223,1.205451256934781
1468,73400,-0.3356257653883972,1.1865805667767246
1469,73450,-0.3492407423256879,1.1166228403888347
1470,73500,-0.3394605553526867,1.1431809597418923
1471,73550,-0.36667449217560716,1.2432627102438585
1472,73600,-0.3889928880987298,1.233290670345957
1473,73650,-0.36230410614922215,1.2494197194444285
1474,73700,-0.35065697896247167,1.2790345092600253
1475,73750,-0.3689736044954767,1.4298889495481526
1476,73800,-0.33383011082663583,1.3323833839760026
1477,73850,-0.39482665082426416,1.3798190740005765
1478,73900,-0.41022077901711296,1.412696142079308
1479,73950,-0.40465330551552414,1.3676062160600144
1480,74000,-0.40861999196854637,1.496116788398392
1481,74050,-0.2957154382516246,1.3167221682177337
1482,74100,-0.3470896380615856,1.322222234634685
1483,74150,-0.36349354060347633,1.3710036139083703
1484,74200,-0.34383094768068795,1.343119380934242
1485,74250,-0.3743275986048949,1.4337602117110322
1486,74300,-0.3864492289669699,1.5249440714910774
1487,74350,-0.36861520105291434,1.4370132109634735
1488,74400,-0.4322923658930068,1.5038271029954042
1489,74450,-0.38292602507872253,1.408560340791175
1490,74500,-0.3099855649612008,1.4191946842394538
1491,74550,-0.2983532352353052,1.3399064242725722
1492,74600,-0.2844469908235535,1.335141486282796
1493,74650,-0.3251674773069606,1.3322560741595533
1494,74700,-0.3328076068440155,1.4218667159781642
1495,74750,-0.32435741456489864,1.3187059027122425
1496,74800,-0.2697111422608613,1.2884379513713797
1497,74850,-0.30047503329021885,1.323894988276148
1498,74900,-0.27729554439764587,1.23008203150064
1499,74950,-0.2913189897989474,1.2444424413220339
1500,75000,-0.27238936571027766,1.2913640674045521
1501,75050,-0.24517852935241202,1.2465915012486475
1502,75100,-0.291489755694753,1.3500816041375197
1503,75150,-0.27765161398191057,1.314944498172591
1504,75200,-0.28915973640833,1.3524005857891952
1505,75250,-0.24107645080290496,1.3487435520126014
1506,75300,-0.2247745093225674,1.1567229542507667
1507,75350,-0.24608157915408815,1.099195403031535
1508,75400,-0.26061910494475715,1.0926733161561575
1509,75450,-0.218360082795744,1.0343914667585699
1510,75500,-0.26699819308533806,1.1045680615800033
1511,75550,-0.21005057190336227,1.0892759852689615
1512,75600,-0.2491650576838774,1.1198592401500833
1513,75650,-0.24659828078157395,1.2210423114451232
1514,75700,-0.2566668240291979,1.2140045967623483
1515,75750,-0.2826130365571562,1.1933226293259713
1516,75800,-0.25836249113359855,1.1780711538997442
1517,75850,-0.17872768563332783,1.05810506229192
1518,75900,-0.17636683465321382,1.0872869580111306
1519,75950,-0.23638260238137523,1.1576022039852503
1520,76000,-0.2655032537760592,1.1073189871887348
1521,76050,-0.2245975285671218,1.1662318773397955
1522,76100,-0.22274671906598592,1.2402143485862915
1523,76150,-0.22113472515920163,1.3500067143078667
1524,76200,-0.2281369777043641,1.3044835804835981
1525,76250,-0.22090828041801538,1.178709197595952
1526,76300,-0.1956695280616115,1.1174151958960514
1527,76350,-0.1857107894777031,1.0745985382306213
1528,76400,-0.2109445292588077,1.1350137571466727
1529,76450,-0.24077301374648363,1.1687973307331554
1530,76500,-0.2682687163527877,1.1990715482270893
1531,76550,-0.2833652429625836,1.1847812949966423
1532,76600,-0.24874270744457067,1.1939986393336663
1533,76650,-0.23875450382300895,1.2414949947868235
1534,76700,-0.2329482567025097,1.3436346566912925
1535,76750,-0.26007301596098403,1.310568899300852
1536,76800,-0.16015683362978647,1.3055693196699327
1537,76850,-0.2054150159543956,1.3401915979860017
